TOP.591013fd.00083535	START
TOP.59102830.00062991	user_options->version	0
TOP.59102830.00062991	user_options->weak_hash_threshold	0
TOP.59102830.00062991	user_options->workload_profile	2
TOP.59102830.00062991	hashes->hashfile	/tmp/crackme
TOP.59102830.00062991	hashes->hashlist_mode	4
TOP.59102830.00062991	hashes->hashlist_format	0
TOP.59102830.00062991	hashes->hashes_cnt	0
TOP.59102830.00062991	hashes->digests_cnt	1
TOP.59102830.00062991	hashes->digests_done	0
TOP.59102830.00062991	hashes->salts_cnt	1
TOP.59102830.00062991	hashes->salts_done	0
TOP.59102830.00062991	SUB.59102831.00073b96	START
TOP.59102830.00062991	SUB.59102831.00073b96	mask_ctx->mask	?1
TOP.59102830.00062991	SUB.59102831.00073b96	runtime_start	1494231089
TOP.59102830.00062991	SUB.59102831.00073b96	runtime_stop	1494231089
TOP.59102830.00062991	SUB.59102831.00073b96	status-after-work	4
TOP.59102830.00062991	SUB.59102831.00073b96	STOP
TOP.59102830.00062991	SUB.59102831.000cc4f6	START
TOP.59102830.00062991	SUB.59102831.000cc4f6	mask_ctx->mask	?1?2
TOP.59102830.00062991	SUB.59102831.000cc4f6	runtime_start	1494231090
TOP.59102830.00062991	SUB.59102831.000cc4f6	runtime_stop	1494231090
TOP.59102830.00062991	SUB.59102831.000cc4f6	status-after-work	4
TOP.59102830.00062991	SUB.59102831.000cc4f6	STOP
TOP.59102830.00062991	SUB.59102832.0002bf34	START
TOP.59102830.00062991	SUB.59102832.0002bf34	mask_ctx->mask	?1?2?2
TOP.59102830.00062991	SUB.59102832.0002bf34	runtime_start	1494231090
TOP.59102830.00062991	SUB.59102832.0002bf34	runtime_stop	1494231090
TOP.59102830.00062991	SUB.59102832.0002bf34	status-after-work	4
TOP.59102830.00062991	SUB.59102832.0002bf34	STOP
TOP.59102830.00062991	SUB.59102832.0007fff4	START
TOP.59102830.00062991	SUB.59102832.0007fff4	mask_ctx->mask	?1?2?2?2
TOP.59102830.00062991	SUB.59102832.0007fff4	runtime_start	1494231090
TOP.59102830.00062991	SUB.59102832.0007fff4	runtime_stop	1494231090
TOP.59102830.00062991	SUB.59102832.0007fff4	status-after-work	5
TOP.59102830.00062991	SUB.59102832.0007fff4	STOP
TOP.59102830.00062991	proc_start	1494231088
TOP.59102830.00062991	proc_stop	1494231091
TOP.59102830.00062991	STOP
TOP.59102888.000b242b	START
TOP.59102888.000b242b	user_options->separator	:
TOP.59102888.000b242b	user_options->custom_charset_1	?l?d?u
TOP.59102888.000b242b	user_options->custom_charset_2	?l?d
TOP.59102888.000b242b	user_options->custom_charset_3	?l?d*!$@_
TOP.59102888.000b242b	user_options->rule_buf_l	:
TOP.59102888.000b242b	user_options->rule_buf_r	:
TOP.59102888.000b242b	user_options->session	hashcat
TOP.59102888.000b242b	user_options->limit	0
TOP.59102888.000b242b	user_options->skip	0
TOP.59102888.000b242b	user_options->attack_mode	3
TOP.59102888.000b242b	user_options->benchmark	0
TOP.59102888.000b242b	user_options->bitmap_max	24
TOP.59102888.000b242b	user_options->bitmap_min	16
TOP.59102888.000b242b	user_options->debug_mode	0
TOP.59102888.000b242b	user_options->force	0
TOP.59102888.000b242b	user_options->gpu_temp_abort	90
TOP.59102888.000b242b	user_options->gpu_temp_disable	0
TOP.59102888.000b242b	user_options->gpu_temp_retain	0
TOP.59102888.000b242b	user_options->hash_mode	0
TOP.59102888.000b242b	user_options->hex_charset	0
TOP.59102888.000b242b	user_options->hex_salt	0
TOP.59102888.000b242b	user_options->hex_wordlist	0
TOP.59102888.000b242b	user_options->increment	1
TOP.59102888.000b242b	user_options->increment_max	54
TOP.59102888.000b242b	user_options->increment_min	1
TOP.59102888.000b242b	user_options->keep_guessing	0
TOP.59102888.000b242b	user_options->kernel_accel	0
TOP.59102888.000b242b	user_options->kernel_loops	0
TOP.59102888.000b242b	user_options->keyspace	0
TOP.59102888.000b242b	user_options->left	0
TOP.59102888.000b242b	user_options->logfile_disable	0
TOP.59102888.000b242b	user_options->loopback	0
TOP.59102888.000b242b	user_options->machine_readable	0
TOP.59102888.000b242b	user_options->markov_classic	0
TOP.59102888.000b242b	user_options->markov_disable	0
TOP.59102888.000b242b	user_options->markov_threshold	256
TOP.59102888.000b242b	user_options->nvidia_spin_damp	100
TOP.59102888.000b242b	user_options->opencl_info	0
TOP.59102888.000b242b	user_options->opencl_vector_width	0
TOP.59102888.000b242b	user_options->outfile_autohex	1
TOP.59102888.000b242b	user_options->outfile_check_timer	5
TOP.59102888.000b242b	user_options->outfile_format	3
TOP.59102888.000b242b	user_options->potfile_disable	0
TOP.59102888.000b242b	user_options->powertune_enable	0
TOP.59102888.000b242b	user_options->quiet	0
TOP.59102888.000b242b	user_options->remove	0
TOP.59102888.000b242b	user_options->remove_timer	60
TOP.59102888.000b242b	user_options->restore	0
TOP.59102888.000b242b	user_options->restore_disable	0
TOP.59102888.000b242b	user_options->restore_timer	60
TOP.59102888.000b242b	user_options->rp_files_cnt	0
TOP.59102888.000b242b	user_options->rp_gen	0
TOP.59102888.000b242b	user_options->rp_gen_func_max	4
TOP.59102888.000b242b	user_options->rp_gen_func_min	1
TOP.59102888.000b242b	user_options->rp_gen_seed	0
TOP.59102888.000b242b	user_options->runtime	0
TOP.59102888.000b242b	user_options->scrypt_tmto	0
TOP.59102888.000b242b	user_options->segment_size	33554432
TOP.59102888.000b242b	user_options->show	0
TOP.59102888.000b242b	user_options->status	0
TOP.59102888.000b242b	user_options->status_timer	10
TOP.59102888.000b242b	user_options->stdout_flag	0
TOP.59102888.000b242b	user_options->speed_only	0
TOP.59102888.000b242b	user_options->progress_only	0
TOP.59102888.000b242b	user_options->usage	0
TOP.59102888.000b242b	user_options->username	0
TOP.59102888.000b242b	user_options->veracrypt_pim	0
TOP.59102888.000b242b	user_options->version	0
TOP.59102888.000b242b	user_options->weak_hash_threshold	0
TOP.59102888.000b242b	user_options->workload_profile	2
TOP.59102888.000b242b	proc_start	1494231176
TOP.59102888.000b242b	proc_stop	1494231176
TOP.59102888.000b242b	STOP
TOP.59102a85.00025c65	START
TOP.59102a85.00025c65	user_options->separator	:
TOP.59102a85.00025c65	user_options->custom_charset_1	?l?d?u
TOP.59102a85.00025c65	user_options->custom_charset_2	?l?d
TOP.59102a85.00025c65	user_options->custom_charset_3	?l?d*!$@_
TOP.59102a85.00025c65	user_options->rule_buf_l	:
TOP.59102a85.00025c65	user_options->rule_buf_r	:
TOP.59102a85.00025c65	user_options->session	hashcat
TOP.59102a85.00025c65	user_options->limit	0
TOP.59102a85.00025c65	user_options->skip	0
TOP.59102a85.00025c65	user_options->attack_mode	3
TOP.59102a85.00025c65	user_options->benchmark	0
TOP.59102a85.00025c65	user_options->bitmap_max	24
TOP.59102a85.00025c65	user_options->bitmap_min	16
TOP.59102a85.00025c65	user_options->debug_mode	0
TOP.59102a85.00025c65	user_options->force	0
TOP.59102a85.00025c65	user_options->gpu_temp_abort	90
TOP.59102a85.00025c65	user_options->gpu_temp_disable	0
TOP.59102a85.00025c65	user_options->gpu_temp_retain	0
TOP.59102a85.00025c65	user_options->hash_mode	0
TOP.59102a85.00025c65	user_options->hex_charset	0
TOP.59102a85.00025c65	user_options->hex_salt	0
TOP.59102a85.00025c65	user_options->hex_wordlist	0
TOP.59102a85.00025c65	user_options->increment	1
TOP.59102a85.00025c65	user_options->increment_max	54
TOP.59102a85.00025c65	user_options->increment_min	1
TOP.59102a85.00025c65	user_options->keep_guessing	0
TOP.59102a85.00025c65	user_options->kernel_accel	0
TOP.59102a85.00025c65	user_options->kernel_loops	0
TOP.59102a85.00025c65	user_options->keyspace	0
TOP.59102a85.00025c65	user_options->left	0
TOP.59102a85.00025c65	user_options->logfile_disable	0
TOP.59102a85.00025c65	user_options->loopback	0
TOP.59102a85.00025c65	user_options->machine_readable	0
TOP.59102a85.00025c65	user_options->markov_classic	0
TOP.59102a85.00025c65	user_options->markov_disable	0
TOP.59102a85.00025c65	user_options->markov_threshold	256
TOP.59102a85.00025c65	user_options->nvidia_spin_damp	100
TOP.59102a85.00025c65	user_options->opencl_info	0
TOP.59102a85.00025c65	user_options->opencl_vector_width	0
TOP.59102a85.00025c65	user_options->outfile_autohex	1
TOP.59102a85.00025c65	user_options->outfile_check_timer	5
TOP.59102a85.00025c65	user_options->outfile_format	3
TOP.59102a85.00025c65	user_options->potfile_disable	0
TOP.59102a85.00025c65	user_options->powertune_enable	0
TOP.59102a85.00025c65	user_options->quiet	0
TOP.59102a85.00025c65	user_options->remove	0
TOP.59102a85.00025c65	user_options->remove_timer	60
TOP.59102a85.00025c65	user_options->restore	0
TOP.59102a85.00025c65	user_options->restore_disable	0
TOP.59102a85.00025c65	user_options->restore_timer	60
TOP.59102a85.00025c65	user_options->rp_files_cnt	0
TOP.59102a85.00025c65	user_options->rp_gen	0
TOP.59102a85.00025c65	user_options->rp_gen_func_max	4
TOP.59102a85.00025c65	user_options->rp_gen_func_min	1
TOP.59102a85.00025c65	user_options->rp_gen_seed	0
TOP.59102a85.00025c65	user_options->runtime	0
TOP.59102a85.00025c65	user_options->scrypt_tmto	0
TOP.59102a85.00025c65	user_options->segment_size	33554432
TOP.59102a85.00025c65	user_options->show	0
TOP.59102a85.00025c65	user_options->status	0
TOP.59102a85.00025c65	user_options->status_timer	10
TOP.59102a85.00025c65	user_options->stdout_flag	0
TOP.59102a85.00025c65	user_options->speed_only	0
TOP.59102a85.00025c65	user_options->progress_only	0
TOP.59102a85.00025c65	user_options->usage	0
TOP.59102a85.00025c65	user_options->username	0
TOP.59102a85.00025c65	user_options->veracrypt_pim	0
TOP.59102a85.00025c65	user_options->version	0
TOP.59102a85.00025c65	user_options->weak_hash_threshold	0
TOP.59102a85.00025c65	user_options->workload_profile	2
TOP.59102a85.00025c65	proc_start	1494231685
TOP.59102a85.00025c65	proc_stop	1494231685
TOP.59102a85.00025c65	STOP
TOP.59102af3.00028b9e	START
TOP.59102af3.00028b9e	user_options->separator	:
TOP.59102af3.00028b9e	user_options->custom_charset_1	?l?d?u
TOP.59102af3.00028b9e	user_options->custom_charset_2	?l?d
TOP.59102af3.00028b9e	user_options->custom_charset_3	?l?d*!$@_
TOP.59102af3.00028b9e	user_options->rule_buf_l	:
TOP.59102af3.00028b9e	user_options->rule_buf_r	:
TOP.59102af3.00028b9e	user_options->session	hashcat
TOP.59102af3.00028b9e	user_options->limit	0
TOP.59102af3.00028b9e	user_options->skip	0
TOP.59102af3.00028b9e	user_options->attack_mode	3
TOP.59102af3.00028b9e	user_options->benchmark	0
TOP.59102af3.00028b9e	user_options->bitmap_max	24
TOP.59102af3.00028b9e	user_options->bitmap_min	16
TOP.59102af3.00028b9e	user_options->debug_mode	0
TOP.59102af3.00028b9e	user_options->force	0
TOP.59102af3.00028b9e	user_options->gpu_temp_abort	90
TOP.59102af3.00028b9e	user_options->gpu_temp_disable	0
TOP.59102af3.00028b9e	user_options->gpu_temp_retain	0
TOP.59102af3.00028b9e	user_options->hash_mode	0
TOP.59102af3.00028b9e	user_options->hex_charset	0
TOP.59102af3.00028b9e	user_options->hex_salt	0
TOP.59102af3.00028b9e	user_options->hex_wordlist	0
TOP.59102af3.00028b9e	user_options->increment	1
TOP.59102af3.00028b9e	user_options->increment_max	54
TOP.59102af3.00028b9e	user_options->increment_min	1
TOP.59102af3.00028b9e	user_options->keep_guessing	0
TOP.59102af3.00028b9e	user_options->kernel_accel	0
TOP.59102af3.00028b9e	user_options->kernel_loops	0
TOP.59102af3.00028b9e	user_options->keyspace	0
TOP.59102af3.00028b9e	user_options->left	0
TOP.59102af3.00028b9e	user_options->logfile_disable	0
TOP.59102af3.00028b9e	user_options->loopback	0
TOP.59102af3.00028b9e	user_options->machine_readable	0
TOP.59102af3.00028b9e	user_options->markov_classic	0
TOP.59102af3.00028b9e	user_options->markov_disable	0
TOP.59102af3.00028b9e	user_options->markov_threshold	256
TOP.59102af3.00028b9e	user_options->nvidia_spin_damp	100
TOP.59102af3.00028b9e	user_options->opencl_info	0
TOP.59102af3.00028b9e	user_options->opencl_vector_width	0
TOP.59102af3.00028b9e	user_options->outfile_autohex	1
TOP.59102af3.00028b9e	user_options->outfile_check_timer	5
TOP.59102af3.00028b9e	user_options->outfile_format	3
TOP.59102af3.00028b9e	user_options->potfile_disable	0
TOP.59102af3.00028b9e	user_options->powertune_enable	0
TOP.59102af3.00028b9e	user_options->quiet	0
TOP.59102af3.00028b9e	user_options->remove	0
TOP.59102af3.00028b9e	user_options->remove_timer	60
TOP.59102af3.00028b9e	user_options->restore	0
TOP.59102af3.00028b9e	user_options->restore_disable	0
TOP.59102af3.00028b9e	user_options->restore_timer	60
TOP.59102af3.00028b9e	user_options->rp_files_cnt	0
TOP.59102af3.00028b9e	user_options->rp_gen	0
TOP.59102af3.00028b9e	user_options->rp_gen_func_max	4
TOP.59102af3.00028b9e	user_options->rp_gen_func_min	1
TOP.59102af3.00028b9e	user_options->rp_gen_seed	0
TOP.59102af3.00028b9e	user_options->runtime	0
TOP.59102af3.00028b9e	user_options->scrypt_tmto	0
TOP.59102af3.00028b9e	user_options->segment_size	33554432
TOP.59102af3.00028b9e	user_options->show	0
TOP.59102af3.00028b9e	user_options->status	0
TOP.59102af3.00028b9e	user_options->status_timer	10
TOP.59102af3.00028b9e	user_options->stdout_flag	0
TOP.59102af3.00028b9e	user_options->speed_only	0
TOP.59102af3.00028b9e	user_options->progress_only	0
TOP.59102af3.00028b9e	user_options->usage	0
TOP.59102af3.00028b9e	user_options->username	0
TOP.59102af3.00028b9e	user_options->veracrypt_pim	0
TOP.59102af3.00028b9e	user_options->version	0
TOP.59102af3.00028b9e	user_options->weak_hash_threshold	0
TOP.59102af3.00028b9e	user_options->workload_profile	2
TOP.59102af3.00028b9e	proc_start	1494231795
TOP.59102af3.00028b9e	proc_stop	1494231795
TOP.59102af3.00028b9e	STOP
TOP.59102b0a.000e4f57	START
TOP.59102b0a.000e4f57	user_options->separator	:
TOP.59102b0a.000e4f57	user_options->rule_buf_l	:
TOP.59102b0a.000e4f57	user_options->rule_buf_r	:
TOP.59102b0a.000e4f57	user_options->session	hashcat
TOP.59102b0a.000e4f57	user_options->limit	0
TOP.59102b0a.000e4f57	user_options->skip	0
TOP.59102b0a.000e4f57	user_options->attack_mode	7
TOP.59102b0a.000e4f57	user_options->benchmark	0
TOP.59102b0a.000e4f57	user_options->bitmap_max	24
TOP.59102b0a.000e4f57	user_options->bitmap_min	16
TOP.59102b0a.000e4f57	user_options->debug_mode	0
TOP.59102b0a.000e4f57	user_options->force	0
TOP.59102b0a.000e4f57	user_options->gpu_temp_abort	90
TOP.59102b0a.000e4f57	user_options->gpu_temp_disable	0
TOP.59102b0a.000e4f57	user_options->gpu_temp_retain	0
TOP.59102b0a.000e4f57	user_options->hash_mode	0
TOP.59102b0a.000e4f57	user_options->hex_charset	0
TOP.59102b0a.000e4f57	user_options->hex_salt	0
TOP.59102b0a.000e4f57	user_options->hex_wordlist	0
TOP.59102b0a.000e4f57	user_options->increment	0
TOP.59102b0a.000e4f57	user_options->increment_max	54
TOP.59102b0a.000e4f57	user_options->increment_min	1
TOP.59102b0a.000e4f57	user_options->keep_guessing	0
TOP.59102b0a.000e4f57	user_options->kernel_accel	0
TOP.59102b0a.000e4f57	user_options->kernel_loops	0
TOP.59102b0a.000e4f57	user_options->keyspace	0
TOP.59102b0a.000e4f57	user_options->left	0
TOP.59102b0a.000e4f57	user_options->logfile_disable	0
TOP.59102b0a.000e4f57	user_options->loopback	0
TOP.59102b0a.000e4f57	user_options->machine_readable	0
TOP.59102b0a.000e4f57	user_options->markov_classic	0
TOP.59102b0a.000e4f57	user_options->markov_disable	0
TOP.59102b0a.000e4f57	user_options->markov_threshold	256
TOP.59102b0a.000e4f57	user_options->nvidia_spin_damp	100
TOP.59102b0a.000e4f57	user_options->opencl_info	0
TOP.59102b0a.000e4f57	user_options->opencl_vector_width	0
TOP.59102b0a.000e4f57	user_options->outfile_autohex	1
TOP.59102b0a.000e4f57	user_options->outfile_check_timer	5
TOP.59102b0a.000e4f57	user_options->outfile_format	3
TOP.59102b0a.000e4f57	user_options->potfile_disable	0
TOP.59102b0a.000e4f57	user_options->powertune_enable	0
TOP.59102b0a.000e4f57	user_options->quiet	0
TOP.59102b0a.000e4f57	user_options->remove	0
TOP.59102b0a.000e4f57	user_options->remove_timer	60
TOP.59102b0a.000e4f57	user_options->restore	0
TOP.59102b0a.000e4f57	user_options->restore_disable	0
TOP.59102b0a.000e4f57	user_options->restore_timer	60
TOP.59102b0a.000e4f57	user_options->rp_files_cnt	0
TOP.59102b0a.000e4f57	user_options->rp_gen	0
TOP.59102b0a.000e4f57	user_options->rp_gen_func_max	4
TOP.59102b0a.000e4f57	user_options->rp_gen_func_min	1
TOP.59102b0a.000e4f57	user_options->rp_gen_seed	0
TOP.59102b0a.000e4f57	user_options->runtime	0
TOP.59102b0a.000e4f57	user_options->scrypt_tmto	0
TOP.59102b0a.000e4f57	user_options->segment_size	33554432
TOP.59102b0a.000e4f57	user_options->show	0
TOP.59102b0a.000e4f57	user_options->status	0
TOP.59102b0a.000e4f57	user_options->status_timer	10
TOP.59102b0a.000e4f57	user_options->stdout_flag	0
TOP.59102b0a.000e4f57	user_options->speed_only	0
TOP.59102b0a.000e4f57	user_options->progress_only	0
TOP.59102b0a.000e4f57	user_options->usage	0
TOP.59102b0a.000e4f57	user_options->username	0
TOP.59102b0a.000e4f57	user_options->veracrypt_pim	0
TOP.59102b0a.000e4f57	user_options->version	0
TOP.59102b0a.000e4f57	user_options->weak_hash_threshold	0
TOP.59102b0a.000e4f57	user_options->workload_profile	2
TOP.59102b0a.000e4f57	proc_start	1494231818
TOP.59102b0a.000e4f57	proc_stop	1494231818
TOP.59102b0a.000e4f57	STOP
TOP.59102b0a.000f0691	START
TOP.59102b0a.000f0691	user_options->separator	:
TOP.59102b0a.000f0691	user_options->rule_buf_l	:
TOP.59102b0a.000f0691	user_options->rule_buf_r	:
TOP.59102b0a.000f0691	user_options->session	hashcat
TOP.59102b0a.000f0691	user_options->limit	0
TOP.59102b0a.000f0691	user_options->skip	0
TOP.59102b0a.000f0691	user_options->attack_mode	7
TOP.59102b0a.000f0691	user_options->benchmark	0
TOP.59102b0a.000f0691	user_options->bitmap_max	24
TOP.59102b0a.000f0691	user_options->bitmap_min	16
TOP.59102b0a.000f0691	user_options->debug_mode	0
TOP.59102b0a.000f0691	user_options->force	0
TOP.59102b0a.000f0691	user_options->gpu_temp_abort	90
TOP.59102b0a.000f0691	user_options->gpu_temp_disable	0
TOP.59102b0a.000f0691	user_options->gpu_temp_retain	0
TOP.59102b0a.000f0691	user_options->hash_mode	0
TOP.59102b0a.000f0691	user_options->hex_charset	0
TOP.59102b0a.000f0691	user_options->hex_salt	0
TOP.59102b0a.000f0691	user_options->hex_wordlist	0
TOP.59102b0a.000f0691	user_options->increment	0
TOP.59102b0a.000f0691	user_options->increment_max	54
TOP.59102b0a.000f0691	user_options->increment_min	1
TOP.59102b0a.000f0691	user_options->keep_guessing	0
TOP.59102b0a.000f0691	user_options->kernel_accel	0
TOP.59102b0a.000f0691	user_options->kernel_loops	0
TOP.59102b0a.000f0691	user_options->keyspace	0
TOP.59102b0a.000f0691	user_options->left	0
TOP.59102b0a.000f0691	user_options->logfile_disable	0
TOP.59102b0a.000f0691	user_options->loopback	0
TOP.59102b0a.000f0691	user_options->machine_readable	0
TOP.59102b0a.000f0691	user_options->markov_classic	0
TOP.59102b0a.000f0691	user_options->markov_disable	0
TOP.59102b0a.000f0691	user_options->markov_threshold	256
TOP.59102b0a.000f0691	user_options->nvidia_spin_damp	100
TOP.59102b0a.000f0691	user_options->opencl_info	0
TOP.59102b0a.000f0691	user_options->opencl_vector_width	0
TOP.59102b0a.000f0691	user_options->outfile_autohex	1
TOP.59102b0a.000f0691	user_options->outfile_check_timer	5
